study_id,item_id,item_filename,tester_id,tester_external_id,tester_display_name,tester_quality_grade,item_question,tester_item_answer,fixation_point_x,fixation_point_y,fixation_starts_at_ms,fixation_ends_at_ms,fixation_duration_ms,notes
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,50.782669461915,42.222222222222,32127,32255,128,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,60.454227812718,30.703703703704,32872,33065,193,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,17.798742138365,44.888888888889,33741,33896,155,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,24.395527603075,47.555555555556,33957,34087,130,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,24.954577218728,47.530864197531,34104,34261,157,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,47.316561844864,48.609195402299,34505,34736,231,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,46.981132075472,53.944444444444,34831,35064,233,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,116.31099544567,59.555555555556,35808,35951,143,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,118.32000414111,61.888888888889,36069,36241,172,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,118.33449802003,50.666666666667,36302,36410,108,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,120.3284416492,50.444444444444,36473,36591,118,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,124.12997903564,53,36650,36781,131,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,132.53337746883,43.777777777778,36886,37011,125,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,128.82599580713,50.131465919701,37198,37419,221,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,127.14884696017,47.666666666667,37449,37595,146,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,127.14884696017,90.070460704607,37647,37759,112,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,127.37246680643,41.777777777778,38143,38271,128,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,128.08805031447,42.333333333333,38306,38408,102,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,128.37875611461,44.111111111111,38487,38615,128,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,133.17804177343,43.16835016835,39369,39480,111,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,124.98839070355,96.555555555556,39855,39981,126,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,126.25436757512,45.828571428571,40240,40370,130,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,126.25436757512,49.666666666667,40399,40546,147,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,130.00901692928,40.68458781362,40785,40912,127,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,127.70789657582,49,41205,41376,171,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,131.73305380853,46.222222222222,41525,41709,184,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,66.771488469602,69.666666666667,42498,42609,111,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,99.196366177498,69.666666666667,42776,42927,151,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,120.44025157233,82.432098765432,43224,43346,122,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,127.81970649895,70.671888053467,43391,43567,176,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,84.368650217707,97.444444444444,44293,44429,136,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,91.146051712089,92,44530,44697,167,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,87.568134171908,75.444444444444,44919,45029,110,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,87.9035639413,80.666666666667,45291,45467,176,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,96.289308176101,80.666666666667,45533,45694,161,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,136.20545073375,60.036111111111,45989,46108,119,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,81.530398322851,77.444444444444,46522,46728,206,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,138.66526904263,49.333333333333,47320,47598,278,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,135.34611161026,30.08,48906,49103,197,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,134.1928721174,33.763532763533,49232,49334,102,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,134.1928721174,32.444444444444,49369,49476,107,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,128.714185884,38.777777777778,49651,49781,130,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,135.75821104123,37.111111111111,49828,49995,167,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,129.96174923682,38.888888888889,50198,50329,131,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,126.47798742138,42.327160493827,50582,50726,144,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,130.02076470001,40.333333333333,50746,50889,143,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,121.02872485196,44.469907407407,50946,51105,159,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,116.75052410901,47.666666666667,51136,51319,183,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,121.22292103424,45.666666666667,51442,51589,147,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,83.88479584706,62.833333333333,51740,51882,142,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,99.755415793152,50.777777777778,52110,52294,184,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,91.034241788959,57.777777777778,52490,52625,135,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,124.12997903564,44.777777777778,52869,53154,285,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,107.24668064291,65.888888888889,53305,53510,205,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,128.82599580713,45.666666666667,53673,53874,201,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,77.281621243885,39.461279461279,54559,54699,140,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,75.441780856602,34,54978,55195,217,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,76.38714185884,34,55225,55331,106,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,134.08106219427,31.222222222222,55746,55909,163,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,123.23549965059,44.555555555556,56220,56402,182,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,130.1677148847,45.444444444444,56505,56635,130,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,91.515884534752,74.666666666667,56866,56966,100,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,90.251572327044,59.393939393939,57116,57273,157,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,121.67016072676,40.222222222222,57923,58062,139,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,121.67016072676,42.222222222222,58088,58288,200,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,123.23549965059,40.888888888889,58828,58947,119,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,125.91893780573,42.666666666667,59553,59700,147,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,b64f163c-5bba-48cc-bfb9-8ec8ab4e04c2,,Anonymous,3,,,125.91893780573,40.111111111111,59783,60002,219,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,57.075471698113,54.427083333333,23,380,357,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,57.206498951782,50.564236111111,631,803,172,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,52.489517819707,50.520833333333,836,1073,237,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,39.910901467505,50.520833333333,1451,1637,186,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,60.089098532495,63.28125,2322,2563,241,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,81.315513626834,63.28125,2588,2782,194,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,75.812368972746,63.28125,2797,3130,333,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,66.90251572327,61.328125,3162,3416,254,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,57.599580712788,55.859375,3562,3706,144,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,14.622641509434,25.325520833333,4225,4364,139,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,22.615303983229,25.911458333333,4576,4686,110,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,16.325995807128,34.114583333333,4956,5147,191,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,6.8920335429769,31.119791666667,5210,5338,128,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,14.753668763103,28.645833333333,5567,5738,171,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,14.753668763103,29.35193452381,5773,6064,291,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,14.753668763103,30.794270833333,6080,6310,230,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,72.405660377358,37.247721354167,6459,6696,237,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,59.958071278826,45.703125,7068,7228,160,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,57.337526205451,47.786458333333,7262,7420,158,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,47.379454926625,57.421875,7728,7937,209,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,56.944444444444,55.208333333333,8012,8168,156,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,49.213836477987,60.15625,8337,8439,102,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,54.848008385744,48.046875,8811,8928,117,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,59.169609033065,48.059438961988,8962,9224,262,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,24.58071278826,46.484375,9442,9690,248,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,65.592243186583,55.338541666667,10063,10181,118,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,46.462264150943,70.052083333333,10446,10605,159,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,55.110062893082,34.505208333333,10939,11077,138,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,18.422431865828,35.286458333333,11433,11540,107,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,9.9711740041929,20.3125,11932,12068,136,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,4.4263388603011,24.771148989899,12254,12494,240,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,-8.5691823899371,28.645833333333,12559,12751,192,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,-7.5272898142124,28.645833333333,12782,12993,211,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,-7.6158461649678,29.036458333333,13009,13266,257,
fa93c38a-c549-4ba4-955f-4f5bc89c0ea4,4f491ba6-7c38-465d-a426-6248e85d4a6b,Untitled_9_500x.jpg,9274651b-6309-41fc-bfa5-d5b65fb6e558,,Anonymous,3,,,-5.8260634340975,29.036458333333,13291,13408,117,
